Temperatura,Personas,Electrodomesticos,Consumo_kWh
19.006452748377296,5.0,6.0,41.34148523346303
20.531439053233086,2.0,18.0,54.54857927078332
16.917161971729872,5.0,5.0,41.31405841547833
,4.0,,33.47010278035883
18.979812075906263,1.0,10.0,35.22425595227368
33.25944308686595,5.0,14.0,66.68164501293357
25.041805280318517,2.0,15.0,55.84746275841402
18.375647886413983,1.0,10.0,39.47486263513207
23.96786482989131,1.0,17.0,51.04722752016111
24.2439484843927,3.0,5.0,37.55236269791253
20.06451510435808,1.0,15.0,45.442276576790455
23.939918460597163,5.0,12.0,46.43721742729386
14.570937093616013,2.0,10.0,
,4.0,13.0,60.211049919125074
18.67112380607747,3.0,16.0,49.85088814570693
14.821081153075292,1.0,16.0,
21.39616356360995,2.0,5.0,32.855575745019195
23.636402393022973,2.0,6.0,32.66357762714568
12.160168469638544,4.0,14.0,46.16786571003266
21.52224121059797,1.0,16.0,48.79121112961194
19.56534265874552,1.0,,34.2901958448549
24.230533331823736,1.0,19.0,56.35137489942656
25.421516938608615,4.0,11.0,48.92873685287343
22.56309829889786,4.0,10.0,48.67639835945564
24.834972260222585,4.0,11.0,49.98016701842779
21.389010035913223,1.0,5.0,32.23530382886811
6.973313892632019,3.0,13.0,
23.09177750577246,1.0,17.0,49.006710060917186
22.714143076623667,5.0,18.0,61.725172648896255
23.45713917348344,,20.0,68.70970882687362
31.90019104026128,2.0,20.0,66.82749648034363
24.45714531486885,5.0,13.0,61.487560333531945
21.002495499670896,1.0,5.0,31.619898111301392
14.631223313651791,,5.0,22.842904575755604
24.463657289218055,1.0,6.0,28.96020502404111
22.910324959612346,5.0,10.0,
25.290884149511875,2.0,13.0,47.136987315979965
23.10128243546115,4.0,20.0,61.93589829969101
17.797075779014634,4.0,11.0,43.07738310768829
27.278281764520287,4.0,14.0,
21.922377052232655,5.0,,50.6485681194092
23.06845834813339,5.0,8.0,50.6749832163972
28.735185772876136,3.0,11.0,
19.865259243533867,5.0,11.0,
11.54106799337762,2.0,15.0,35.762777347632166
23.374758888954574,1.0,6.0,32.73055595507908
20.23055614334991,1.0,8.0,
17.044975326377546,3.0,7.0,36.572989111491054
24.227620226742417,1.0,5.0,26.670444661389645
17.65185900831136,2.0,18.0,52.082737086366464
17.964280883200935,3.0,15.0,47.29411816831581
16.019130104087054,2.0,17.0,58.78871055139459
19.706283021885756,3.0,10.0,38.576798922766955
27.165161590916835,5.0,12.0,58.24867167570006
18.162893186504427,5.0,18.0,62.766773562082086
26.5561982670509,2.0,15.0,50.95727610369478
24.85375597515395,1.0,18.0,62.490780479626544
24.769286881101696,4.0,9.0,49.8299871033065
16.72574572739305,2.0,16.0,50.022425799752355
29.828673393237157,,,79.23405097156368
21.047613536452875,5.0,,54.194290576910205
23.166408836087662,4.0,13.0,53.32022871052074
18.91438143158104,4.0,13.0,51.57169333295456
22.520012223202617,4.0,7.0,43.762842052784706
33.277582503954406,2.0,15.0,56.38379862559348
29.364493028639913,4.0,17.0,62.057549410156916
22.115993557466467,1.0,11.0,44.90402990589748
18.707807949088405,3.0,5.0,36.52807079974859
18.5020022035116,5.0,20.0,64.83288581112703
,4.0,10.0,44.22984068142524
26.346673116038293,4.0,18.0,66.88168285334164
24.609042431714585,3.0,11.0,49.60864561799191
24.77137674490251,1.0,8.0,39.84253840515631
30.120642701776163,1.0,12.0,44.82328619772026
24.942463445081017,2.0,11.0,41.553900942710584
22.315568390933045,3.0,17.0,60.907587812523786
19.232110187386066,,13.0,47.58803551824797
,2.0,17.0,52.69126837546696
35.54809487360966,2.0,19.0,72.13443285270904
16.742782217760585,2.0,15.0,45.373485204494784
21.71500668935904,1.0,8.0,31.173254602882597
20.54621392164778,3.0,16.0,
20.2824051831076,3.0,16.0,52.25044859946441
22.619748697019567,,19.0,58.92957476851608
23.451538918200757,2.0,19.0,58.12603173559682
27.127835519687764,1.0,19.0,56.20269455119793
,1.0,20.0,52.762162878133815
18.883340946180155,4.0,10.0,46.42816495369318
19.17336851925102,1.0,8.0,36.23497264641443
19.151737567949297,2.0,8.0,33.150091134572065
20.429864372411533,2.0,19.0,55.744536514786
19.637163644373864,2.0,14.0,49.570190347483525
11.400794544684626,1.0,,37.38324422618324
21.174093901899774,1.0,5.0,30.37107371143615
23.594779004438198,2.0,11.0,41.16683274130821
26.516846153823792,4.0,8.0,171.6001824526831
27.74814447790631,5.0,,59.364103520648264
19.6473523768841,2.0,19.0,56.6106352767638
16.144826326795076,3.0,8.0,35.26355998714987
22.847757952110026,2.0,7.0,42.78880807087996
10.844833338420084,5.0,10.0,39.18278278499348
19.62031038293035,3.0,9.0,42.92859556671577
21.783656801632045,2.0,13.0,42.016542002118555
14.663759582082113,1.0,6.0,20.182010742019575
25.375953883889856,2.0,11.0,51.45233423860648
21.270729981457354,3.0,7.0,41.03313709048338
22.382117924216733,3.0,15.0,51.38121907323801
16.174714769025254,,9.0,36.4232813570311
28.033101318358444,3.0,5.0,45.31268691069693
27.56918759875326,4.0,14.0,62.72367756614342
22.570840995526584,3.0,17.0,56.71936092733828
22.273813694775566,5.0,10.0,48.96904921768946
29.11016044191545,2.0,15.0,59.741504726278
22.96561711671548,4.0,7.0,44.94892283503701
20.34785897062104,4.0,18.0,58.52306549613716
18.335519291879617,2.0,11.0,39.8147288562008
21.838196584197792,1.0,20.0,53.13111925076121
21.868745653475393,1.0,11.0,40.627005196941894
28.478553294556363,1.0,10.0,43.18052201668611
22.744378684307147,3.0,9.0,46.91371642929666
28.57839506138684,5.0,14.0,63.57909846346793
16.63257748486878,5.0,6.0,42.16997061042803
24.438962505890036,2.0,8.0,38.466234596073036
21.355508004529494,3.0,10.0,43.60593409388946
23.786048251278878,4.0,12.0,48.07100753212673
29.872115173981598,1.0,10.0,46.7873083088007
32.56218255870059,4.0,15.0,62.91805784786761
22.575458956042706,5.0,7.0,48.82800887441685
26.348606857055046,5.0,8.0,51.158276941487756
28.255683919846074,1.0,16.0,52.09569802990974
13.124222429471883,3.0,18.0,49.533757976740816
22.132499495353372,4.0,19.0,71.53223655235067
25.74767868197703,1.0,17.0,56.308421303477
19.9596161050542,4.0,20.0,64.88548661225565
,2.0,20.0,121.9291154533039
19.168528648196336,1.0,9.0,35.28397348235151
15.470016281725787,1.0,,42.757176872700654
16.946500277658004,3.0,14.0,45.36490771468627
19.859161047169884,5.0,14.0,56.79329992977699
19.182488061914235,2.0,12.0,38.84613850305751
25.67339782602897,5.0,6.0,46.614039867576025
17.395945557144007,,15.0,
15.737099996193972,4.0,15.0,48.238381455086866
24.344018390066232,2.0,6.0,33.516389933778754
11.051593938823494,1.0,13.0,36.90835604516113
25.02416305104226,5.0,6.0,51.72795806731891
29.569835555664902,5.0,5.0,52.349001017705106
23.41964910419171,4.0,18.0,63.00790541203236
21.817242126932406,1.0,17.0,54.08292631842243
27.682339105886992,1.0,10.0,
18.74171689099395,3.0,9.0,38.50756825961592
22.00447141814839,2.0,16.0,54.6537233040458
25.21089003239029,2.0,,63.54459743351605
21.12494928212842,,18.0,55.910354722251675
21.46096112690454,4.0,14.0,56.354908847909456
29.59591092351754,,12.0,57.5470700813905
17.110765633179632,1.0,5.0,27.12669032580105
19.91916787035683,3.0,13.0,49.70770877555499
23.912485593163737,1.0,7.0,38.10209591814953
21.679995905344253,4.0,9.0,47.974814127560705
26.948943389876085,2.0,10.0,51.35598619323742
23.914485013578325,1.0,15.0,49.65196237740246
12.596812214107516,3.0,18.0,53.02412012089354
17.466262501200674,3.0,18.0,58.08008545073122
,5.0,15.0,66.09163452724383
22.286566696213686,4.0,7.0,43.45446801162638
21.863544681026966,4.0,15.0,49.61235575934031
15.49533863256911,5.0,14.0,49.50989896829648
20.834211561040863,4.0,7.0,39.11926909688047
22.05277145175056,5.0,10.0,55.80084143697458
17.645843436648263,2.0,10.0,35.4533112394469
23.290000900324245,4.0,17.0,60.92432436543377
24.445290092868056,,17.0,59.954626395800304
24.038865141305273,4.0,12.0,48.46989391186332
23.51766452094311,1.0,6.0,
19.587292804030998,3.0,9.0,38.897160670351575
26.528625820627497,5.0,12.0,59.566980582344314
23.715478784761252,1.0,7.0,
18.443541826782482,1.0,10.0,28.835950330301927
20.7993101403701,5.0,20.0,65.10587190653446
19.206226056867028,,11.0,36.357032402827016
17.939127211244887,2.0,7.0,33.9812840122923
29.080534734939896,2.0,19.0,61.18483578505013
23.896935012482956,4.0,6.0,
27.177948291698485,5.0,12.0,61.46276928511484
24.099435739308912,3.0,20.0,63.30311524247323
7.474946961166388,1.0,8.0,21.111884814747302
21.858718254458758,5.0,5.0,47.72246669737777
20.307633744039865,2.0,17.0,48.46153060305956
18.18847272061263,4.0,8.0,46.45600003619212
20.187758992867998,4.0,9.0,49.65573612640114
20.819495696152735,3.0,6.0,34.965994609178026
28.168367989860634,4.0,19.0,
24.74457736908893,2.0,12.0,45.703909449661765
29.557000353984876,5.0,17.0,67.31210098240113
29.513699929856767,2.0,,40.40741608481914
22.2015971088898,4.0,14.0,50.87635444456208
13.427558157443471,2.0,8.0,34.778848476098254
24.540609395935114,1.0,16.0,48.95251524522763
21.273062896993387,4.0,6.0,36.88157629533914
23.572840305754138,3.0,8.0,39.639436307193336
13.716439847285839,2.0,19.0,151.03802236695074
18.62880882005645,3.0,16.0,51.75174683451332
18.5112749278683,3.0,12.0,42.267341554473944
19.346941948659943,5.0,16.0,62.82024780569644
33.01421301061294,5.0,11.0,62.63750616432635
25.555813403671227,5.0,9.0,56.42110567067933
25.273034630473866,3.0,18.0,59.66966907135758
29.006786239902034,2.0,12.0,51.7583227900325
,3.0,13.0,41.493708225541624
24.753049054149304,5.0,17.0,67.29519585843583
27.298290995651367,4.0,12.0,56.53630091928108
19.034147166900485,5.0,6.0,42.26431250867911
17.237958077341506,2.0,14.0,48.71808059847834
28.02560858854594,3.0,20.0,72.17127991213775
22.471751077492314,3.0,17.0,51.09027054048144
20.44056071251963,3.0,,58.97565218154483
24.266854237897288,3.0,11.0,
21.74438448786021,5.0,20.0,70.64495025701707
20.459553079616654,2.0,7.0,35.65351747758138
,2.0,7.0,26.255129801829447
24.2693211458185,3.0,17.0,54.045922757873456
21.071811326690973,5.0,7.0,46.593455559928536
11.677797226926682,4.0,5.0,32.387403009960416
23.327933540636305,,,41.706564677467526
20.27939484389915,3.0,,43.59648125110573
17.182885170762997,3.0,6.0,35.831452509835756
22.504514716015226,2.0,18.0,56.296262522654175
16.883932052994478,3.0,,36.12459073805038
27.756269342064897,4.0,7.0,48.30522807127881
22.692220331706302,4.0,16.0,53.95832967161922
24.036860801132438,3.0,8.0,42.15634537361241
34.287160407384704,3.0,6.0,
19.86016235438559,5.0,5.0,125.08846222121115
18.02657999824223,3.0,14.0,43.803154868632205
25.72911911724195,5.0,7.0,43.83242003062774
20.99374039862481,4.0,10.0,48.67846384794831
17.862327267434594,1.0,11.0,35.70376467488126
25.632190221414895,3.0,9.0,48.05801007365133
31.001695751769745,5.0,5.0,49.13559747105658
21.68116843547361,2.0,13.0,45.12954245739505
15.62131335531935,,19.0,54.80370335278958
26.73282621200651,3.0,12.0,51.858186777794344
21.151904074638125,2.0,8.0,40.8128218310656
18.014059793363057,,14.0,49.970636113234285
24.08076718146827,5.0,9.0,51.11059652649157
22.559602923842917,1.0,12.0,45.397818396993095
15.738001817434812,3.0,,40.87087506355353
25.154333251965237,2.0,5.0,29.99585175232535
31.223230233596276,3.0,6.0,44.96934888528111
15.795550686470058,4.0,17.0,57.53919980583171
16.506152659044638,5.0,10.0,46.696409665799614
24.31227348753591,2.0,17.0,53.55028127858725
24.427186884622976,2.0,18.0,57.97297837238413
27.57802617756712,1.0,9.0,39.52880395582972
15.770679960853549,3.0,15.0,48.00168138864423
20.726790173473876,4.0,15.0,59.58609901013301
22.510833814597113,4.0,9.0,51.10527382730696
20.997740328260157,2.0,14.0,45.235930534438275
20.559475508394264,4.0,12.0,48.732011872588465
24.084510414554856,3.0,18.0,
21.20700933814502,1.0,,43.415201324205206
22.638122788558064,1.0,18.0,49.50368997110056
13.804059363142738,2.0,20.0,49.636698362512526
15.743665928380722,1.0,,44.820303414591756
23.823506188350603,2.0,16.0,59.05042037838606
23.137321104770937,5.0,18.0,66.47010227994362
25.596510275993865,1.0,10.0,39.178739902130644
30.04139437602273,1.0,10.0,
21.585242544688878,2.0,6.0,36.738956806251664
21.459195194790052,5.0,16.0,61.42599660200191
22.894577155055753,5.0,14.0,58.047685047232164
23.363539423503298,4.0,9.0,49.65657891899671
,2.0,20.0,53.25684633611834
28.97325748997093,5.0,20.0,73.5430099390199
21.556702479850195,3.0,19.0,65.5368930624092
26.105111135890944,3.0,10.0,53.73207027601536
21.69026532648432,2.0,19.0,56.94386775506533
27.525906289744075,3.0,17.0,58.4997419717039
23.325797593218375,5.0,8.0,49.67335974663874
22.201382300932707,3.0,5.0,34.39237528288399
18.46046821740368,2.0,11.0,45.14539466730095
26.61877542543026,3.0,9.0,48.43260335709346
26.000369690376452,5.0,16.0,63.34552538897286
25.15546756741786,4.0,16.0,64.10167519099372
19.61023969644065,2.0,15.0,50.977742939056206
21.27819431632025,3.0,19.0,57.816496860002374
19.60986900939693,3.0,20.0,62.55591885744512
28.632294800917773,5.0,16.0,60.16232139142475
19.79806323010686,2.0,17.0,57.083270346442994
7.425272078100729,5.0,16.0,51.461874111094936
23.71633829057709,,15.0,59.538812006430604
24.77140983128891,2.0,19.0,62.288631595711365
15.701210519681677,4.0,19.0,57.3027144682515
27.180950854255492,2.0,13.0,44.790786204658296
17.267012300689565,1.0,8.0,31.31787873339257
26.07015173855304,5.0,14.0,58.86272502686684
24.172169880831216,3.0,14.0,50.125816744003345
14.160208553425718,1.0,12.0,33.66481293374135
29.9098309374319,1.0,16.0,
19.89289964721601,3.0,6.0,37.1847677572843
27.17909204526493,4.0,19.0,70.71415298401172
,1.0,18.0,56.700124638431014
16.919666665943065,2.0,20.0,50.90181860368268
23.394549157509804,5.0,16.0,60.87882112735466
27.057346930544316,3.0,12.0,54.11978443387639
32.349715952823104,1.0,16.0,53.24041115244286
16.39347051706958,2.0,5.0,32.12438495408042
16.92227232217663,1.0,14.0,36.76247413104557
26.67052405597985,4.0,17.0,66.86256430077952
25.141427897359325,3.0,12.0,49.340408457514656
13.330361958898033,1.0,6.0,29.322511864950858
23.18089662528893,1.0,10.0,40.620017417718756
24.199421343573327,2.0,11.0,44.87818184750366
23.81908597137513,3.0,15.0,
19.350005556346026,1.0,20.0,52.83325133528791
22.660788772344805,1.0,17.0,53.40303289948025
22.982321139624514,5.0,9.0,48.207635116847705
19.835245272504828,4.0,12.0,54.53047169774374
27.751495559774753,2.0,10.0,39.401825982306676
17.662283959514912,1.0,13.0,39.986120120466275
21.649836035590784,3.0,,35.81073588615975
17.864611220468962,4.0,,42.50823250444809
27.421095347022877,4.0,16.0,59.353478065748426
20.062730823380676,3.0,8.0,40.66559892468974
31.313344999050127,5.0,14.0,71.56772094194213
12.864270780433086,5.0,9.0,42.87621772517929
16.779095817292866,4.0,10.0,45.3833536581704
24.764993120912013,4.0,7.0,41.57617350617699
21.354498210847165,1.0,11.0,38.84692984392148
23.8837692136976,3.0,15.0,57.8693307366399
22.101897024743117,4.0,12.0,51.46440475021679
,2.0,15.0,50.15194205770237
21.18947878545381,,12.0,44.62961542241706
25.393567136530088,4.0,7.0,39.645369180137955
22.42128066111237,1.0,17.0,53.16630130158529
24.573274467962833,2.0,10.0,41.68632352500853
25.19939850715239,5.0,,46.95050758779365
22.7702991094417,,6.0,46.82022326570743
21.790682308693942,5.0,17.0,62.25484095032056
22.335189818296286,2.0,9.0,44.47487344877982
15.374057265453498,3.0,20.0,52.74601965861208
17.051167301221753,5.0,20.0,67.71024028978606
18.43580186464196,4.0,14.0,48.30505398047394
18.943687199020502,5.0,18.0,59.00446419020731
,4.0,9.0,48.50579231789551
7.383632744646842,5.0,6.0,33.670938915807156
22.67626309262152,1.0,16.0,50.534208750047675
27.750429485558982,1.0,16.0,46.21382423626357
,3.0,13.0,47.722264484781945
20.152448083853812,2.0,8.0,39.687019077272716
23.406324820194563,2.0,7.0,45.131486453342035
25.903954811460462,5.0,10.0,52.699091089546336
22.982151868649034,3.0,10.0,52.50896613029311
22.596305300549542,3.0,8.0,39.60654587535827
27.293236523240896,4.0,16.0,63.60897917203676
21.928436525611115,4.0,20.0,69.01071769933283
17.844571573378975,5.0,,48.72422567897207
14.459299662935793,5.0,,35.4501096577924
,1.0,15.0,
19.116318681160827,3.0,16.0,53.7996142680576
20.545028412422432,5.0,,50.36877969641026
22.991089053837214,3.0,11.0,52.09633863972902
24.020271848163894,4.0,19.0,63.95544124386098
,3.0,13.0,56.91015373705157
25.435240142660046,2.0,5.0,35.69711885950113
25.714405767274116,2.0,11.0,49.04620925058132
13.09660002523986,5.0,5.0,39.499511570302616
30.903891069018435,5.0,6.0,57.68412629140569
15.578916391622206,2.0,19.0,55.80218193736058
20.432770204978503,3.0,18.0,49.790342608584496
,3.0,11.0,37.744175970250566
21.013855596311025,5.0,8.0,46.62834329320555
,2.0,,35.140332853121016
16.217791967877,2.0,14.0,46.37056259840625
22.562189383715193,2.0,9.0,36.028897601827104
17.6590441031705,,15.0,50.648698471920426
23.230613653848945,1.0,8.0,31.147204454387143
23.062932166869057,4.0,5.0,42.67699135353501
21.02677331340005,5.0,8.0,42.968110812466655
18.637702265539062,3.0,20.0,57.05818248251967
23.161811052604186,1.0,14.0,49.44174359016196
17.44746172637727,3.0,10.0,37.9711313800729
18.111519147773244,1.0,14.0,39.59273089669476
19.663929413698888,2.0,18.0,
22.442732233400154,2.0,17.0,55.421272925602004
20.083480632581605,5.0,18.0,64.83875379695795
31.466308922430017,4.0,9.0,50.177233128509144
19.54075511958031,5.0,6.0,40.163843814631136
15.637568233551665,5.0,18.0,57.43087212791825
22.80240679600381,,11.0,57.5683213277132
22.355566376401715,5.0,6.0,41.260216375713
,5.0,,50.021451840898955
29.65036416195457,5.0,15.0,61.855070415224176
25.96874451991173,5.0,19.0,73.05456474016329
30.352017069597597,4.0,19.0,65.86262026448082
22.105795534429053,3.0,8.0,40.22140372263563
15.016967016897645,5.0,12.0,44.84663602355806
19.26907003871095,5.0,8.0,47.18069350794315
14.297132524226985,4.0,,42.635218339559955
24.722234252298115,5.0,13.0,59.71806798874008
20.166792542692356,1.0,18.0,
21.330198389981522,2.0,13.0,44.78418142041673
22.42754588063052,2.0,9.0,38.600386941161155
31.669725079260544,,12.0,45.81037808565207
20.120231788241306,1.0,18.0,54.377413752939475
24.8098481716362,2.0,13.0,57.64437560181382
,3.0,5.0,
26.029285533880383,5.0,,54.389796379082306
15.575771214376408,3.0,9.0,36.92178497753091
16.793586704744975,3.0,,
18.502871177982314,5.0,11.0,47.64025769888431
25.373271365187954,3.0,18.0,58.61787396023514
,3.0,15.0,63.74635627133787
26.661720758512285,3.0,14.0,61.983585051936544
21.180452218101117,1.0,9.0,44.40637342649846
25.973627450705187,3.0,17.0,65.5585743435474
21.216327499895762,1.0,5.0,23.873434171968917
18.460562308901217,,17.0,56.88726475106097
20.279222547095742,5.0,19.0,61.47961333449521
8.439444838750939,1.0,10.0,30.964370504207352
31.8963484014277,5.0,19.0,72.44695151938483
22.91466729619772,2.0,15.0,48.96029095724071
15.869521719376912,4.0,16.0,47.91074390906746
16.863075422734404,1.0,20.0,46.93961706481302
19.062001400900872,1.0,19.0,52.36500217740604
21.175206805419787,3.0,7.0,40.2914105405022
25.96682501228782,4.0,16.0,60.37786238932436
24.09697728439344,3.0,7.0,41.28019516058685
22.06349297431644,3.0,10.0,40.618525313719175
19.255397903093318,4.0,10.0,45.149769435385984
14.357516868084655,4.0,5.0,34.177862282598205
20.96642566873655,5.0,7.0,44.85241183900427
21.518648069702184,4.0,7.0,43.870043628035596
,2.0,20.0,52.04868079189164
12.498287355059952,5.0,14.0,50.218192496346916
,5.0,5.0,47.20235624506261
24.86564202238184,2.0,12.0,47.25952606411655
17.012449896912045,5.0,17.0,58.7788687169479
34.98429120677366,2.0,16.0,65.52036300014527
21.69966168362872,3.0,11.0,45.69455875661282
,2.0,6.0,25.800109731071597
22.74019274873067,1.0,12.0,47.98641911049687
26.289620230112625,4.0,17.0,64.98487976752952
18.2490106399653,5.0,14.0,58.68115696167735
9.906301606276747,1.0,14.0,36.712309650551745
23.312965747830297,2.0,13.0,50.33967618282294
,3.0,5.0,32.91843115621167
12.830307408166925,1.0,15.0,39.648281197073096
27.085105290549844,1.0,18.0,60.008676488963935
28.870241818035034,,20.0,77.00716365287471
30.17176194895334,5.0,9.0,57.042497023489354
23.202522071136354,2.0,5.0,30.954281866780047
24.122647404213097,3.0,7.0,38.72680447072583
17.034945193090955,5.0,17.0,58.612013987184696
27.604506410344772,,16.0,63.71902374512804
33.72527026288657,3.0,16.0,64.85689714935152
20.616551594214,,14.0,50.7616040571071
13.39138737455577,4.0,7.0,35.092138080614546
24.507119552185422,3.0,16.0,58.316249701645155
23.80977635851171,3.0,12.0,52.52882552327322
21.52881756587013,1.0,17.0,50.071155666540314
16.01541210799637,3.0,12.0,
19.74173612783924,1.0,5.0,32.12726787171181
20.8854410896339,1.0,7.0,32.713854327606995
24.011445029060276,5.0,19.0,69.27086017497633
26.15269905998023,1.0,7.0,37.48576610557005
21.813855888617447,1.0,7.0,30.279565056879097
25.99165324911374,5.0,13.0,
24.658567070470923,3.0,6.0,39.70589706866039
20.366579146764195,5.0,14.0,53.92107598947547
21.853949341503554,4.0,14.0,58.59070136694776
31.350807763668932,3.0,8.0,45.21915362345135
19.61386565208516,1.0,15.0,44.01429617224177
29.518658910525765,2.0,6.0,40.57570798483003
18.631102687010774,2.0,16.0,50.28461251896076
25.809576040330477,4.0,,52.47112521322795
23.1147120932008,3.0,5.0,35.09636717807826
31.571236497811704,5.0,20.0,77.14511583211181
16.222058946333412,,10.0,41.74044546514849
21.94126613027147,4.0,11.0,45.059955564889705
,2.0,,39.31204183859974
22.237151109412725,4.0,,52.310999341869234
17.49748436536942,5.0,16.0,60.67514688297762
23.057653176588154,5.0,11.0,53.431018550257605
24.49797385122232,4.0,17.0,67.0538482842939
24.98788033127148,3.0,9.0,42.92648861533747
28.319856822106274,2.0,5.0,38.14325950253989
15.064917806266529,1.0,14.0,40.59352466582565
24.411171571021036,4.0,7.0,45.76654793791543
14.248245903721216,5.0,15.0,54.7807277548806
16.911694134910395,1.0,18.0,
12.78167438216829,3.0,14.0,41.594319475202035
25.916862475942445,2.0,11.0,43.3895633692412
18.605277342416738,3.0,6.0,29.899494478289622
17.646687573907826,2.0,7.0,36.01863863923491
24.07981020776539,1.0,10.0,38.869338084640276
23.770492693068498,1.0,19.0,56.17796657322081
9.732043282354672,5.0,9.0,39.85528242981202
17.23339951730629,2.0,16.0,49.09994431656526
18.89185650878455,4.0,5.0,35.89872931986597
21.48762054602295,2.0,5.0,34.0481077597513
26.669187814927284,2.0,8.0,44.45382812733647
25.64723775172272,1.0,8.0,37.450471260772524
26.58644623182617,3.0,16.0,60.542973944070965
24.10194177652065,1.0,13.0,47.22970005704833
28.421546626344398,2.0,18.0,60.33268475019674
25.93639777067792,2.0,16.0,55.36308839980947
21.373595337458944,3.0,19.0,58.63868341134117
23.653709544330155,1.0,15.0,48.215870884828476
25.593360731372766,4.0,19.0,66.45781949288752
12.290599795883935,4.0,19.0,53.62275816526706
33.63667371021116,3.0,7.0,50.73088832122337
21.61253879811803,1.0,17.0,58.84800496547443
13.888573040179894,,19.0,50.516388017872316
22.213555220052662,1.0,12.0,41.666016815027504
26.824642715416473,1.0,,37.11031990721787
28.387009080300622,2.0,19.0,66.18450309650011
25.953967766682787,2.0,18.0,55.8654369702858
20.703799955422067,2.0,13.0,42.06802515909449
14.457108902690857,4.0,9.0,37.646661878228834
23.109870678013795,4.0,19.0,62.81573191381077
21.97879497471207,4.0,18.0,58.94946773575934
,1.0,6.0,22.06441975157674
15.184492144255758,4.0,9.0,45.152657651298625
12.973792684721325,4.0,,54.019439918091344
21.139718902784402,5.0,6.0,48.564418503911085
22.840656272044185,2.0,8.0,42.25787445612133
22.525171769719552,2.0,16.0,52.971533801633534
28.12626575354303,3.0,14.0,58.29426406417699
23.236875247005738,1.0,9.0,39.67797219194266
18.75142180514868,3.0,19.0,58.29573294374164
16.915185432734827,1.0,5.0,20.34977700861407
20.910976135852486,,19.0,
18.873362432072973,2.0,12.0,45.20667788165507
14.701619867770393,5.0,20.0,63.254632113806444
22.615741385318522,5.0,9.0,52.67460154211676
12.907405808286958,3.0,7.0,32.66441707345726
13.010773407239586,5.0,7.0,38.632023713316805
27.82294607049078,5.0,10.0,60.020961516089365
30.54285373995983,1.0,5.0,40.33883736791962
18.6105085195842,2.0,14.0,49.53656281214802
24.81107533362302,4.0,15.0,63.20844445254622
27.928163919609176,2.0,8.0,46.14316223433801
16.417119193000712,5.0,5.0,32.06666286296267
17.838009807784033,2.0,9.0,33.50363735538209
20.875298751453087,5.0,,49.93733966072906
26.554459350914993,1.0,5.0,36.3904680030929
27.651863126360865,3.0,14.0,50.504255956134756
,4.0,5.0,34.73875005653772
19.897121939870132,3.0,5.0,38.32627153396315
23.214339354069917,3.0,9.0,43.19240812899525
19.106041871614984,4.0,5.0,37.753781381263295
22.245394197024428,5.0,8.0,54.360685301534424
24.94599749751228,3.0,5.0,34.14433306143966
,2.0,8.0,39.43457978477244
18.05793381878187,5.0,12.0,52.82866801953667
26.549073081098868,2.0,20.0,64.66919433071206
20.709905621143765,4.0,16.0,61.571246935150306
11.676462853753412,5.0,14.0,51.747994254406166
21.678725878293257,1.0,18.0,48.91469078782328
17.997184631613568,3.0,5.0,
18.30171999695429,2.0,20.0,53.075759936573
24.594840926319456,1.0,20.0,57.718564978880416
31.041369193718662,2.0,13.0,59.04894609084891
31.70005599160106,4.0,19.0,74.25600247393903
29.016367462601277,3.0,12.0,54.43503126867405
26.4887111277096,3.0,13.0,
18.94897209606368,3.0,10.0,38.894776740382184
22.75594392986158,1.0,12.0,
21.864775637479596,3.0,12.0,50.37979040123599
,,8.0,51.68343283214776
22.146745664833464,4.0,13.0,52.28059679133858
14.686963395610572,1.0,17.0,45.479572073534825
19.35705496345088,2.0,6.0,31.65672381220606
24.445055933524497,2.0,19.0,56.40829813560387
,3.0,14.0,53.02600289744904
26.413677748781776,3.0,9.0,
17.223535530005805,5.0,5.0,37.70315733610656
18.820254162724865,4.0,8.0,42.21187697652408
18.124078843862716,4.0,6.0,36.58500708932977
28.75704889029661,1.0,20.0,
28.36374675276059,5.0,15.0,69.67104371915738
16.318743850122363,3.0,19.0,56.79982669394103
19.43334533352199,5.0,14.0,56.87403585955499
26.443785281891493,1.0,7.0,35.780129690361946
27.100188178677723,4.0,14.0,52.968851336582894
26.686911950323466,2.0,13.0,43.01013402036042
16.924474743019708,5.0,19.0,65.24831547629304
23.592450025261094,2.0,19.0,59.12429085261898
13.05399095176162,3.0,7.0,30.47343314517827
20.494711230784596,2.0,18.0,52.00992756520315
19.45675757535809,3.0,9.0,44.275512331692354
,2.0,9.0,37.43448822961829
17.13620808599304,1.0,15.0,40.7490645058565
23.393798468361005,2.0,8.0,37.18179231498697
18.278516904162522,2.0,13.0,37.40262336016564
26.31834179363334,5.0,7.0,
14.205020575790218,2.0,10.0,36.78276502595826
28.82410333790817,4.0,6.0,49.332451119952815
20.196974771581885,3.0,10.0,46.706745890914206
22.72499041486263,2.0,17.0,48.48265634257031
24.617479207834037,2.0,11.0,46.69730833623924
18.711204873313505,1.0,5.0,27.89094282924735
16.304041579842842,4.0,19.0,
25.500220952528068,5.0,8.0,52.56752451227852
22.53351199407852,2.0,11.0,38.2361485041379
28.28530775361083,3.0,9.0,45.35573878351386
15.38500883496848,2.0,14.0,46.95633806568277
28.045368608125763,3.0,9.0,48.20428293938646
